,date,cases,deaths,new_cases,new_deaths,sentiment,polarity,subjectivity,vader,vader_pos,vader_neg,vader_neut,covid: (United States),online therapy: (United States),symptoms: (United States),vaccine: (United States),position_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
66,2020-03-27,102900.0,1770.0,17330.0,417.0,0.05143805309734513,0.05521303257708078,0.528326884438335,0.08127569137168142,0.008086755016141641,0.06845096427690112,-0.05286667218533062,95,75.0,42.0,46.0,97.8758756960661,73.6671456798994,205686.78534219507,0.29064127896533143,-0.006079864259092635,0.6231930842464524,5.7156457697143885,-6.237622956709179,0.541225076342734,0.11177533680617927,0.27848152028022277,0.009734761726243938,0.16952800431111908,0.5341788216274475,121.30756565475122,3.9933536913957246
67,2020-03-28,123966.0,2300.0,21066.0,530.0,0.05088557773404554,0.05365338134639732,0.5297107767337407,0.08347213944335115,0.0018271705800974789,0.047774456253895495,-0.0336179303295782,90,63.0,40.0,44.0,97.81569374675212,73.42612160055431,206048.68837692708,0.28148276459379873,-0.02405168319424336,0.6239192274380737,5.697384375541313,-6.267772215485883,0.546509613719037,0.11029310583751947,0.2792362524510653,0.009237649986142387,0.1702272302095964,0.5352143599514984,121.22923990992551,3.9918586523471333
68,2020-03-29,142486.0,2718.0,18520.0,418.0,0.04411351503231245,0.05117709821499312,0.5289188643369542,0.07723200337173362,0.004796108405186396,0.05862031466897621,-0.043446227493298024,92,81.0,37.0,46.0,97.73921232876712,73.59332191780823,205959.62585616438,0.28784246575342465,-0.03758810819629103,0.616495839041096,5.716952054794521,-6.3452874999999995,0.5488013698630136,0.11051799657534248,0.2876406159931507,0.009444556107876713,0.16936296232876713,0.5278823458904109,121.07277910958905,3.9881849315068494
69,2020-03-30,163955.0,3368.0,21469.0,650.0,0.03304637600666482,0.050015385325745995,0.5283806558164971,0.06948608719800056,-0.004887995318729996,0.07039267186099,-0.04295028260829368,98,86.0,36.0,47.0,97.45320281641766,73.67353597801821,205421.53357375922,0.29641078481882194,-0.024398189153691168,0.6180860896445132,5.713549716640907,-6.313182036750816,0.5442211918255195,0.11231215868109222,0.28456537564829126,0.009592552278894042,0.1682137901425382,0.5258772282328696,121.10390228404603,3.9917568263781558
70,2020-03-31,188461.0,4304.0,24506.0,936.0,0.04089635854341737,0.051131537529018216,0.528175533412444,0.07421142857142857,-0.0011105975460062529,0.06367451258460682,-0.041688542180456166,96,94.0,37.0,47.0,97.88022331246827,73.62679749619353,205380.09795296905,0.294873963796312,-0.025344082660144974,0.6181684148198274,5.705295212316021,-6.323610049061072,0.5461004906107257,0.1119011673151751,0.284044463271866,0.009672847799018778,0.16831307731348333,0.5257077821011673,121.12394112671292,3.9905261377093555
71,2020-04-01,215391.0,5325.0,26930.0,1021.0,0.0465970064953403,0.04875144072319376,0.5280441401899004,0.07849723242022029,0.0006758103127067049,0.06130631215634839,-0.04163247964373709,100,85.0,37.0,47.0,97.91803553469661,73.55162587998659,205330.49446865573,0.2958431109621187,-0.01765823144752171,0.6185671304056319,5.718739523969159,-6.3190829701642635,0.5492792490781093,0.11161099564197118,0.2838129001676165,0.009383838072410326,0.16814535702313108,0.5258917867918204,121.08022276231982,3.9904458598726116
72,2020-04-02,245108.0,6541.0,29717.0,1216.0,0.046518184381167185,0.04828891413556741,0.5268355535535113,0.07784214829433325,-0.0009507143075053553,0.055756410230472765,-0.0365380349921551,92,74.0,35.0,54.0,98.05005840146838,73.59152344401802,205423.50575671616,0.2923410645753379,-0.02070340183373249,0.6192071917236777,5.716335725012515,-6.310592858334724,0.5504755548139496,0.11136023694310028,0.28477124551977306,0.009689820682462873,0.16837835808443183,0.5256975304521941,120.95310679125647,3.99032204238278
73,2020-04-03,277426.0,7932.0,32318.0,1391.0,0.018846042331110466,0.04726284961718009,0.5266752998812811,0.060789185271093074,-0.007578317482435642,0.06419192624157966,-0.036514976972316544,98,75.0,32.0,59.0,98.71789617486338,73.45543032786885,205941.7961065574,0.2853483606557377,-0.01631011840018656,0.6210230703551912,5.686475409836065,-6.335749146174863,0.5527663934426229,0.11046692281420765,0.282352825034153,0.010391686629098361,0.16939834357923497,0.530252424863388,120.6144424521858,3.990607923497268
74,2020-04-04,312525.0,9488.0,35099.0,1556.0,0.028921998247151623,0.046581978781512545,0.5272662232715266,0.07015612036225534,-0.012582664872409633,0.04799224521034436,-0.0213420829195746,97,64.0,34.0,57.0,98.70926143024619,73.30765365935355,206193.1663038017,0.2746608608273321,-0.029159711189652108,0.6226260090437112,5.660358398928153,-6.3483877072517165,0.5568581477139508,0.10903856975381009,0.2813798459052085,0.010237763821805393,0.17109579634902025,0.535670038519511,120.55162652821973,3.9894490035169987
75,2020-04-05,338141.0,10856.0,25616.0,1368.0,0.03218324151928095,0.04608578718637588,0.5269199482490048,0.07230933603943172,-0.013514053121164911,0.05403335198156564,-0.024567452073278335,94,82.0,32.0,53.0,98.68578096349391,73.45690948491415,206036.95799299882,0.2798799799966661,-0.036865055589749174,0.6182201533588931,5.6684447407901315,-6.378096016002667,0.5595932655442574,0.10960121686947825,0.28536512983830636,0.010044668616436074,0.1699597099516586,0.531284847474579,120.65966761126855,3.9876646107684612
76,2020-04-06,369057.0,12382.0,30916.0,1526.0,0.023044096728307255,0.046002486050470415,0.5258477412347539,0.06190597439544808,-0.01599525134730355,0.07095091471109519,-0.0337389841398679,97,91.0,31.0,51.0,98.30524908057505,73.68538950183886,205414.08258107657,0.2917084587094617,-0.014179162859179946,0.6189070712136409,5.663156135071882,-6.339158809762621,0.5498161150117018,0.11151905717151454,0.28272053634236044,0.01022794249916416,0.16861499498495486,0.5280203276496155,120.53007388833166,3.989468405215647
77,2020-04-07,399394.0,14616.0,30337.0,2234.0,0.028832429346274623,0.04517436238794385,0.5261097179934349,0.06784207821866971,-0.014103358068855069,0.05966085462877844,-0.027824332263562443,89,78.0,29.0,49.0,98.25936407524554,73.70401198601631,205304.77259863494,0.2891626435824871,-0.010215700755059367,0.6199833361078742,5.67071749625437,-6.329470451140336,0.5501914433161312,0.11157386382553687,0.2825455912102547,0.010309588599966706,0.1685759280839021,0.528542100882304,120.52295238887965,3.9901781255202264
78,2020-04-08,431214.0,16701.0,31820.0,2085.0,0.02801600914808462,0.0469827107666543,0.5250567893423399,0.06685834762721556,-0.019948456420019276,0.05300704044574561,-0.01833303410575649,81,69.0,26.0,46.0,98.15551867219916,73.6004979253112,205253.06240663902,0.28564315352697095,-0.0121759284569011,0.6205171618257261,5.672697095435685,-6.3285126970954355,0.5535269709543569,0.1112552531120332,0.2813351497759336,0.010108563548547719,0.16951253112033196,0.5296855933609959,120.64799502074689,3.991701244813278
79,2020-04-09,465913.0,18821.0,34699.0,2120.0,0.030653556969346442,0.046052444700817624,0.524985812675098,0.07005919606709081,-0.0238754826448857,0.04939072679890657,-0.01255129153993426,81,86.0,24.0,46.0,98.36516853932584,73.44530733641771,205487.08740912096,0.28172504957038996,-0.013760775606636326,0.6226116820885658,5.665895571711831,-6.309764705882354,0.5530403172504957,0.11059348975545273,0.27860092157964306,0.010387723575677462,0.17111934897554526,0.5313806179775281,120.632495042961,3.991573033707865
80,2020-04-10,499386.0,21084.0,33473.0,2263.0,0.0478134110787172,0.0461317236163125,0.5246068307315906,0.08705198250728863,-0.010511816257829184,0.04369938424776654,-0.020271780048971223,75,68.0,24.0,50.0,98.36262061960386,73.49788386659895,206301.25478246147,0.2730658540714407,-0.01625838950828793,0.6237394447265956,5.630607753512781,-6.334587777213476,0.553580497714576,0.10940206534619944,0.27835247763670223,0.010932697719654648,0.17163194514982225,0.5340606229896733,120.63885170137127,3.9903504316912137
81,2020-04-11,531106.0,23168.0,31720.0,2084.0,0.057940558390873614,0.04775540788546836,0.5255303287370957,0.09723476433503453,-0.006850398438006652,0.03076390755000481,-0.014770304023353512,73,80.0,23.0,44.0,98.40047879616964,73.46545827633379,206698.48170314636,0.26727086183310533,-0.034916860858519846,0.6225608584131327,5.637311901504788,-6.389204685362517,0.5540355677154583,0.1078920827633379,0.27890924587893295,0.011368004160396718,0.1716813953488372,0.5329359439124487,120.65830967852258,3.9890560875512997
82,2020-04-12,558249.0,24849.0,27143.0,1681.0,0.05406976744186046,0.0471328734128449,0.5247549398532151,0.09457726744186046,-0.010484574320960775,0.03506144737737431,-0.014496838286929254,65,72.0,22.0,41.0,98.64916035561409,73.56766545933488,206470.15969706947,0.274119196575568,-0.03279851426777593,0.6191137141916365,5.610141587092525,-6.399833882120514,0.5540006585446164,0.10912466249588411,0.2841902202667106,0.01105226935956536,0.1706976950938426,0.5314816924596641,120.5375839644386,3.9892986499835366
83,2020-04-13,584018.0,26613.0,25769.0,1764.0,0.05663615560640732,0.047131670841247614,0.5254931664685272,0.09484602402745995,-0.007194990740420629,0.04704067015409828,-0.025345284914870255,72,96.0,22.0,46.0,98.48420013166557,73.78949967083608,205292.45836076367,0.28423304805793287,-0.019418129590018453,0.6176256583278472,5.621461487820935,-6.372604344963793,0.5469058591178407,0.11106468071099407,0.2850582529460171,0.01141935366688611,0.16887916392363397,0.526537952600395,120.50238462804475,3.989960500329164
84,2020-04-14,610709.0,29318.0,26691.0,2705.0,0.04633867276887872,0.04618725840938528,0.5253613251080711,0.08434098970251717,-0.007354252597865423,0.05751089145330268,-0.032176899237476186,70,74.0,21.0,47.0,98.51599076821628,73.75783053082756,205086.62858555885,0.2893175074183976,-0.007398143399188109,0.6188297889878008,5.637982195845697,-6.357473623475107,0.5463237718430597,0.11196600725354434,0.2844277539399934,0.011793820557204088,0.16872171117705242,0.5269503791625454,120.65412528849325,3.9920870425321464
85,2020-04-15,640742.0,32070.0,30033.0,2752.0,0.05124534783853421,0.0461544775184069,0.5255790642032777,0.08905937589464644,-0.006823458068861208,0.05222504583559037,-0.02908206048372225,67,80.0,20.0,49.0,98.64116874589625,73.77511490479317,205311.70190413657,0.2887393302692055,-0.010576481240149064,0.6192930892974392,5.642646093237032,-6.350384274458306,0.5471109652002626,0.11204239986868024,0.28337957803676955,0.011656379911359161,0.1684642646093237,0.5266968154957321,120.71053102429417,3.991300065659882
86,2020-04-16,672355.0,34419.0,31613.0,2349.0,0.04876649454962708,0.04645107129694148,0.5257744422870874,0.08651052782558806,-0.011303614910888918,0.056788658269741686,-0.02831650844119487,70,77.0,20.0,46.0,98.50915690480119,73.71687840290382,205294.90727602705,0.2874113182643128,-0.012399568514845206,0.6209953308034978,5.637683550569213,-6.332870483418578,0.5489193202441841,0.11221425507342023,0.28164813354231977,0.011802690889292197,0.16901866028708135,0.5281603695759776,120.65077841940274,3.9902656327338724
87,2020-04-17,703864.0,36708.0,31509.0,2289.0,0.039694207586004115,0.04727102301847019,0.5250443642895871,0.07760141134960305,0.016822546028791456,0.07076078642128975,-0.0617218037695794,65,94.0,19.0,45.0,99.12263820853744,73.55843247025892,205227.20748775368,0.28219034289713085,-0.014477752910434313,0.6232825927221833,5.680195941217635,-6.309359517144856,0.5586074177746676,0.11166081175647306,0.28058371782715186,0.011660596385584325,0.16905626312106367,0.531399177746676,121.09947690692792,3.986004198740378
88,2020-04-18,732262.0,38659.0,28398.0,1951.0,0.056166419019316495,0.04745500312678393,0.5251201195630765,0.09593289747399704,0.012091592890990504,0.043011494000511984,-0.03906570475323242,63,76.0,19.0,40.0,98.83502538071066,73.39255499153977,206360.69847715736,0.2707275803722504,-0.03248547585564968,0.6244010659898478,5.653637901861252,-6.328198307952623,0.5642978003384095,0.10927086294416244,0.2805824348730965,0.011544799683587141,0.16982086294416243,0.5328939763113367,120.96282808798647,3.986125211505922
89,2020-04-19,757596.0,40179.0,25334.0,1520.0,0.06336575302092544,0.04562429063073566,0.5255794822388299,0.10251738874152667,0.018797451388121694,0.04285838433906135,-0.044735189404838546,63,85.0,20.0,41.0,98.88399732172749,73.54720455306328,206234.29929695345,0.2760294609976565,-0.04152624024867115,0.6194279042517576,5.658018078339471,-6.373409775694677,0.5616002678272515,0.10968449949782391,0.2875013040006696,0.011465929455975896,0.16901446267157683,0.527366036156679,120.87981386006027,3.9842651489789085
90,2020-04-20,784991.0,42016.0,27395.0,1837.0,0.06866952789699571,0.047475383799941616,0.5255402734962662,0.10804773145309626,0.021896839382398604,0.03490595878640225,-0.04204585543593255,64,73.0,20.0,40.0,98.70168500687758,73.50825309491059,205395.76839752408,0.28370013755158185,-0.02442233070830147,0.6204772180192571,5.660591471801926,-6.342138927097661,0.5574277854195323,0.11126310178817057,0.28573170479711146,0.011699492285075653,0.1675000687757909,0.5263909731774415,120.89028903026134,3.986072902338377
91,2020-04-21,810505.0,44688.0,25514.0,2672.0,0.07256432494940734,0.046760993699300514,0.5253862047295044,0.11044648742411102,0.022986581591857812,0.04401023703819943,-0.04905839898665253,63,100.0,19.0,45.0,98.17232725447549,73.7667726284089,205323.05086163626,0.2907813284256316,-0.01330195468305987,0.6214519491383637,5.688472477831688,-6.320681947465284,0.5581395348837209,0.11126745859126652,0.2823033470135519,0.011738746799397692,0.16854371758407227,0.5253131336791033,120.82481127656014,3.9864480508616364
92,2020-04-22,839336.0,47059.0,28831.0,2371.0,0.08818443804034583,0.04728521505754673,0.5258049015977173,0.1257151296829971,0.02802213789138977,0.03194200328668769,-0.045325976881180896,65,95.0,20.0,51.0,98.18701212423186,73.75170237502076,205705.52051154294,0.2933067596744727,-0.006809581611440622,0.6219542102640758,5.702042850024913,-6.313016608536788,0.560039860488291,0.111288174721807,0.2803179201295466,0.011641275700049825,0.1676168908819133,0.5245592094336489,120.90457548579971,3.987543597409068
93,2020-04-23,873112.0,49228.0,33776.0,2169.0,0.09392898052691867,0.047141916505827296,0.5253014065383237,0.13182104810996564,0.032905058239515096,0.02063354287587086,-0.041938913975638,64,67.0,20.0,51.0,98.45588235294117,73.794282881692,205739.368473232,0.29312623925974884,-0.010743303721735535,0.6225279742233972,5.701751487111698,-6.309932914738929,0.5613020489094515,0.11137115003304693,0.27863746217779245,0.011809881457369465,0.16797913086582947,0.5237074190350297,120.92576206212823,3.9879378717779246
94,2020-04-24,909853.0,51360.0,36741.0,2132.0,0.10814728906929545,0.043852395392045315,0.5196152911020009,0.15335839373731516,0.03046068292622007,0.007500785069080893,-0.031164064950108334,61,87.0,19.0,46.0,98.92843850448317,73.62933513787853,205902.76180003383,0.29521231602097786,-0.0037457076101988346,0.6229890881407545,5.664523769243782,-6.306209947555405,0.5657249196413466,0.11042816782270344,0.2758690389274235,0.011622056171544578,0.16812273726949756,0.5235739468787007,121.44019286076805,3.9900186093723566
95,2020-04-25,944261.0,53327.0,34408.0,1967.0,0.12122969837587007,0.043499166524548334,0.5210904676832556,0.1660296403712297,0.045780227179343665,-0.012702881304498191,-0.03083377957040385,52,75.0,19.0,43.0,98.75411745133921,73.48361337547828,206743.41790051572,0.2799866910663783,-0.021525609315285948,0.6251206621194477,5.654300449176509,-6.317695890866744,0.574114124105806,0.10761071369156545,0.27491631102977876,0.011581455746132091,0.1690087838961903,0.5274231741806688,121.41465995674595,3.988354683081018
96,2020-04-26,970996.0,54580.0,26735.0,1253.0,0.12517740562021004,0.043357575160936836,0.5211125123281807,0.16849613965370422,0.0520588425137807,-0.003505348458349314,-0.04237245078429966,54,77.0,20.0,44.0,99.09519881207721,73.80052796568224,206246.92360996536,0.29071110377825443,-0.02435056683205267,0.620207935984161,5.664246823956443,-6.34087922785019,0.5708628939118957,0.10875365451245668,0.28098612912060716,0.011550476454380464,0.16858414453060552,0.5217353242039268,121.2387855139416,3.9868008579442336
97,2020-04-27,994193.0,56022.0,23197.0,1442.0,0.11605633802816902,0.04149537899283321,0.5214794669790017,0.15853949295774647,0.04790787955297639,0.01310565474590643,-0.04993538111231307,63,81.0,21.0,44.0,98.8791335978836,73.96296296296296,205355.30224867724,0.304728835978836,-0.013652601787707417,0.6197273974867725,5.67228835978836,-6.327235780423281,0.5633267195767195,0.11121200396825397,0.2819601210482804,0.011653639186507936,0.16742782738095238,0.5192931878306878,121.37122701719576,3.988095238095238
98,2020-04-28,1018844.0,58416.0,24651.0,2394.0,0.12071869736103313,0.04205816869383838,0.5217078910846508,0.16233837731611453,0.05283897725464405,0.010303206169997052,-0.05228299643510038,62,90.0,21.0,47.0,98.91485148514852,73.99950495049505,205376.36419141915,0.30445544554455445,-0.009134424101063184,0.6196916336633663,5.68003300330033,-6.3224414191419145,0.5656765676567657,0.11116828382838284,0.28213086453795383,0.011449068620462046,0.1671243894389439,0.5191408580858087,121.24730396039604,3.987953795379538
